device_id,timestamp,heartbeat
watch1,1767595436964,73.0
watch1,1767595437988,74.0
watch1,1767595437964,73.0
watch1,1767595438964,74.0
watch1,1767595439964,74.0
watch1,1767595441025,73.0
watch1,1767595442025,73.0
watch1,1767595443058,72.0
watch1,1767595444058,72.0
watch1,1767595445058,72.0
watch1,1767595446058,72.0
watch1,1767595447058,72.0
watch1,1767595448058,72.0
watch1,1767595449058,72.0
watch1,1767595450058,72.0
watch1,1767595451058,72.0
watch1,1767595452058,72.0
watch1,1767595453058,72.0
watch1,1767595454058,72.0
watch1,1767595455058,72.0
watch1,1767595456058,72.0
watch1,1767595457058,72.0
watch1,1767595458058,72.0
watch1,1767595459058,72.0
watch1,1767595460058,72.0
watch1,1767595461058,72.0
watch1,1767595462058,72.0
watch1,1767595463058,72.0
watch1,1767595464058,72.0
watch1,1767595465058,72.0
watch1,1767595466058,72.0
watch1,1767595467058,72.0
watch1,1767595468058,72.0
watch1,1767595469058,72.0
watch1,1767595470597,71.0
watch1,1767595471597,71.0
watch1,1767595472501,72.0
watch1,1767595473501,72.0
watch1,1767595474500,71.0
watch1,1767595475500,71.0
watch1,1767595476496,72.0
watch1,1767595477526,71.0
watch1,1767595478526,71.0
watch1,1767595479526,71.0
watch1,1767595480526,71.0
watch1,1767595481526,71.0
watch1,1767595482526,71.0
watch1,1767595483526,71.0
watch1,1767595484526,71.0
watch1,1767595486712,73.0
watch1,1767595487712,73.0
watch1,1767595488712,73.0
watch1,1767595489712,73.0
watch1,1767595490714,72.0
watch1,1767595491714,72.0
watch1,1767595492714,72.0
watch1,1767595493714,72.0
watch1,1767595494714,72.0
watch1,1767595495714,72.0
watch1,1767595496714,72.0
watch1,1767595497714,72.0
watch1,1767595498714,72.0
watch1,1767595499714,72.0
watch1,1767595500714,72.0
watch1,1767595501714,72.0
watch1,1767595502714,72.0
watch1,1767595503714,72.0
watch1,1767595504714,72.0
watch1,1767595505714,72.0
watch1,1767595506714,72.0
watch1,1767595507714,72.0
watch1,1767595508714,72.0
watch1,1767595509714,72.0
watch1,1767595510714,72.0
watch1,1767595511714,72.0
watch1,1767595512714,72.0
watch1,1767595513714,72.0
watch1,1767595514714,72.0
watch1,1767595515714,72.0
watch1,1767595516714,72.0
watch1,1767595517714,72.0
watch1,1767595518714,72.0
watch1,1767595519714,72.0
watch1,1767595520714,72.0
watch1,1767595521714,72.0
watch1,1767595522714,72.0
watch1,1767595523714,72.0
watch1,1767595524714,72.0
watch1,1767595525714,72.0
watch1,1767595526714,72.0
watch1,1767595527714,72.0
watch1,1767595528714,72.0
watch1,1767595529714,72.0
watch1,1767595530714,72.0
watch1,1767595531714,72.0
watch1,1767595532714,72.0
watch1,1767595533714,72.0
watch1,1767595534714,72.0
watch1,1767595535714,72.0
watch1,1767595536714,72.0
watch1,1767595537714,72.0
watch1,1767595538714,72.0
watch1,1767595539714,72.0
watch1,1767595540714,72.0
watch1,1767595541714,72.0
watch1,1767595542714,72.0
watch1,1767595543714,72.0
watch1,1767595544714,72.0
watch1,1767595545714,72.0
watch1,1767595546714,72.0
watch1,1767595547714,72.0
watch1,1767595548714,72.0
watch1,1767595549714,72.0
watch1,1767595550714,72.0
watch1,1767595551714,72.0
watch1,1767595552714,72.0
watch1,1767595553714,72.0
watch1,1767595554714,72.0
watch1,1767595555714,72.0
watch1,1767595557872,92.0
watch1,1767595558872,92.0
watch1,1767595559872,92.0
watch1,1767595560872,92.0
watch1,1767595561872,92.0
watch1,1767595562872,92.0
watch1,1767595563872,92.0
watch1,1767595564872,92.0
watch1,1767595565872,92.0
watch1,1767595566872,92.0
watch1,1767595567872,92.0
watch1,1767595568872,92.0
watch1,1767595569872,92.0
watch1,1767595570872,92.0
watch1,1767595571872,92.0
watch1,1767595572872,92.0
watch1,1767595573872,92.0
watch1,1767595574872,92.0
watch1,1767595575701,81.0
watch1,1767595576916,80.0
watch1,1767595577916,80.0
watch1,1767595578916,80.0
watch1,1767595579811,79.0
watch1,1767595580811,79.0
watch1,1767595581811,79.0
watch1,1767595582811,79.0
watch1,1767595583814,78.0
watch1,1767595584814,78.0
watch1,1767595585814,78.0
watch1,1767595586870,77.0
watch1,1767595587870,77.0
watch1,1767595588903,76.0
watch1,1767595589903,76.0
watch1,1767595590903,76.0
watch1,1767595591910,75.0
watch1,1767595592910,75.0
watch1,1767595593910,75.0
watch1,1767595594910,75.0
watch1,1767595595910,75.0
watch1,1767595596910,75.0
